year,school_name,major_code,major_name,college,planned_enrollment,retest_count,admitted_count,retest_ratio,retest_max_score,retest_min_score,retest_avg_score,retest_politics_avg,retest_english_subject,retest_english_avg,retest_math_subject,retest_math_avg,retest_prof_subject,retest_prof_avg,admitted_max_score,admitted_min_score,admitted_avg_score,admitted_politics_avg,admitted_english_subject,admitted_english_avg,admitted_math_subject,admitted_math_avg,admitted_prof_subject,admitted_prof_avg
2026,南京邮电大学,085801,电气工程,005 自动化学院,32,79,47,1.68,427.0,330.0,369.0,61.3,204英语二,74.2,302数学二,116.0,812自动控制原理,118.0,427.0,340.0,384.0,,204英语二,,302数学二,,812自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,扬州大学,081100,控制科学与工程,013 信息与人工智能学院（工业软件学院）,7,4,4,1.0,354.0,278.0,311.5,56.5,201英语一,63.8,301数学一,85.5,832自动控制原理,105.8,354.0,278.0,311.5,,201英语一,,301数学一,,832自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,扬州大学,085406,控制工程,013 信息与人工智能学院（工业软件学院）,13,21,15,1.4,423.0,353.0,378.4,60.0,204英语二,73.4,302数学二,111.3,832自动控制原理,133.7,423.0,369.0,386.3,,204英语二,,302数学二,,832自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南通大学,081100,控制科学与工程,612 电气与自动化学院,11,15,15,1.0,359.0,273.0,319.9,60.9,201英语一,55.7,301数学一,75.8,820自动控制理论(含经典与现代部分),127.4,359.0,273.0,319.9,,201英语一,,301数学一,,820自动控制理论(含经典与现代部分),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南通大学,0811J2,低空技术与工程,612 电气与自动化学院,5,0,0,,,,,,201英语一,,301数学一,,820自动控制理论(含经典与现代部分),,,,,,201英语一,,301数学一,,820自动控制理论(含经典与现代部分),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖南科技大学,081100,控制科学与工程,004 信息与电气工程学院（ 人工智能学院）,18,8,8,1.0,,,,,201英语一,,301数学一,,822自动控制原理,,,,,,201英语一,,301数学一,,822自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖南科技大学,085406,控制工程,004 信息与电气工程学院（ 人工智能学院）,19,38,33,1.15,,,,,204英语二,,302数学二,,822自动控制原理,,,,,,204英语二,,302数学二,,822自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖南科技大学,085410,人工智能,004 信息与电气工程学院（ 人工智能学院）,10,1,0,,,,,,204英语二,,302数学二,,822自动控制原理,,,,,,204英语二,,302数学二,,822自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖南科技大学,0802J1,低空技术与工程,004 信息与电气工程学院（ 人工智能学院）,18,0,0,,,,,,201英语一,,301数学一,,822自动控制原理,,,,,,201英语一,,301数学一,,822自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华东交通大学,081100,控制科学与工程,003 电气与自动化工程学院,44,30,30,1.0,364.0,271.0,303.5,64.8,201英语一,57.5,301数学一,86.8,811 自动控制理论,95.2,364.0,271.0,303.5,,201英语一,,301数学一,,811 自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华东交通大学,085406,控制工程,003 电气与自动化工程学院,56,75,57,1.2,388.0,268.0,320.6,61.9,204英语二,61.5,302数学二,89.5,811 自动控制理论,90.2,388.0,284.0,326.3,,204英语二,,302数学二,,811 自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京工业大学,081100,控制科学与工程,006 电气工程与控制科学学院,28,28,21,1.33,387.0,267.0,311.8,60.7,201英语一,57.0,301数学一,80.0,820自动控制原理,114.0,387.0,280.0,318.5,,201英语一,,301数学一,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京工业大学,085400,电子信息（01、02、03方向）,006 电气工程与控制科学学院,57,80,66,1.21,424.0,360.0,385.2,62.0,204英语二,76.0,302数学二,117.0,820自动控制原理,126.0,424.0,364.0,389.1,,204英语二,,302数学二,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京工业大学,085400,电子信息（04方向（中法联培专项））,006 电气工程与控制科学学院,,2,2,1.0,,,,,204英语二,76.0,302数学二,117.0,820自动控制原理,,,,,,204英语二,,302数学二,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京工业大学,085500,机械 01/02方向,006 电气工程与控制科学学院,4,11,8,1.375,390.0,271.0,342.0,60.0,204英语二,71.0,302数学二,101.0,820自动控制原理,109.0,390.0,315.0,348.75,,204英语二,,302数学二,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北理工大学,081100,控制科学与工程,007 电气工程学院,10,0,0,,,,,,201英语一,,301数学一,,821自动控制原理,,,,,,201英语一,,301数学一,,821自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北理工大学,080400,仪器科学与技术,007 电气工程学院,13,1,1,1.0,,,,,201英语一,,301数学一,,821自动控制原理,,,,,,201英语一,,301数学一,,821自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北理工大学,085406,控制工程,007 电气工程学院,45,61,50,1.22,408.0,282.0,323.8,54.4,204英语二,59.9,302数学二,87.8,821自动控制原理,121.7,408.0,285.0,331.3,,204英语二,,302数学二,,821自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北理工大学,085407,仪器仪表工程,007 电气工程学院,10,6,6,1.0,329.0,265.0,301.3,51.2,204英语二,56.8,302数学二,74.7,821自动控制原理,118.7,329.0,265.0,301.3,,204英语二,,302数学二,,821自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江汉大学,085400,电子信息（03、04、05方向）,007 智能制造学院,23,47,37,1.27,390.0,266.0,317.85,56.1,204英语二,62.7,302数学二,86.8,807 自动控制原理,112.2,390.0,269.0,322.16,,204英语二,,302数学二,,807 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江汉大学,085400,电子信息(01) 新一代电子信息技术,001 光电材料与技术学院,12,5,5,1.0,361.0,315.0,329.8,58.2,204英语二,57.6,302数学二,92.0,807 自动控制原理,122.0,361.0,315.0,329.8,,204英语二,,302数学二,,807 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,济南大学,081100,控制科学与工程,712 自动化与电气工程学院,21,6,5,1.2,354.0,288.0,319.8,51.7,201英语一,54.0,301数学一,84.7,841自动控制原理,129.5,354.0,288.0,325.6,,201英语一,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,济南大学,085406,控制工程,712 自动化与电气工程学院,65,91,73,1.25,410.0,315.0,354.6,52.3,204英语二,66.3,302数学二,100.9,841自动控制原理,135.2,410.0,320.0,360.8,,204英语二,,302数学二,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,济南大学,085406,控制工程,101 卓越工程师学院,5,1,1,1.0,330.0,330.0,330.0,43.0,204英语二,63.0,302数学二,82.0,841自动控制原理,142.0,330.0,330.0,330.0,,204英语二,,302数学二,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河南大学,081100,控制科学与工程,039 人工智能学院,18,13,13,1.0,356.0,264.0,300.7,67.3,201英语一,58.5,301数学一,88.1,849自动控制理论,86.8,356.0,264.0,300.7,,201英语一,,301数学一,,849自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河南大学,085406,控制工程,039 人工智能学院,17,49,48,1.02,411.0,270.0,330.5,64.0,204英语二,67.7,302数学二,99.4,884自动控制理论、信号与系统,99.3,411.0,270.0,330.2,,204英语二,,302数学二,,884自动控制理论、信号与系统,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河南科技大学,081100,控制科学与工程,004 信息工程学院,25,20,20,1.0,371.0,291.0,330.8,66.0,201英语一,49.3,301数学一,43.5,823自动控制原理,126.0,371.0,291.0,330.8,,201英语一,,301数学一,,823自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河南科技大学,085406,控制工程,004 信息工程学院,43,56,43,1.33,441.0,289.0,375.2,,204英语二,,302数学二,,823自动控制原理,,441.0,340.0,382.4,,204英语二,,302数学二,,823自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河南科技大学,085410,人工智能,004 信息工程学院,3,3,3,1.0,400.0,334.0,371.0,,204英语二,,302数学二,,823自动控制原理,,400.0,334.0,371.0,,204英语二,,302数学二,,823自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨理工大学,081100,控制科学与工程,005 自动化学院,54,,19,,,,,,201英语一,,301数学一,,810自动控制原理,,416.0,274.0,320.9,,201英语一,,301数学一,,810自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,哈尔滨理工大学,085406,控制工程,005 自动化学院,115,,108,,,,,,204英语二,,302数学二,,810自动控制原理,,415.0,264.0,329.6,,204英语二,,302数学二,,810自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东北电力大学,081100,控制科学与工程,007 自动化工程学院,50,32,32,1.0,365.0,270.0,321.3,,201英语一,,301数学一,,841自动控制原理,,365.0,270.0,321.3,,201英语一,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,东北电力大学,085406,控制工程,007 自动化工程学院,90,131,106,1.24,420.0,313.0,357.6,66.7,204英语二,68.1,302数学二,107.2,841自动控制原理,127.0,420.0,313.0,361.1,,204英语二,,302数学二,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,黑龙江大学,081100,控制科学与工程,020 电子工程学院,12,4,4,1.0,,,,69.5,201英语一或 202 俄语,43.0,301数学一,88.0,830自动控制原理,119.5,371.0,289.0,320.0,,201英语一或 202 俄语,,301数学一,,830自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,黑龙江大学,085406,控制工程,020 电子工程学院,12,23,15,1.53,,,,68.48,202俄语 或 204英语二,61.96,302数学二,88.43,890自控原理,119.39,391.0,319.0,352.87,,202俄语 或 204英语二,,302数学二,,890自控原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连交通大学,081100,控制科学与工程,006 自动化与电气工程学院,38,4,4,1.0,320.0,282.0,298.2,61.0,201英语一,48.8,301数学一,75.2,807自动控制原理,113.2,320.0,282.0,298.2,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连交通大学,082302,交通信息工程及控制,006 自动化与电气工程学院,11,0,0,,,,,,201英语一,,301数学一,,807自动控制原理,,,,,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,大连交通大学,085400,电子信息,006 自动化与电气工程学院,52,66,56,1.18,402.0,264.0,326.6,62.2,204英语二,65.0,302数学二,89.4,807自动控制原理,110.0,402.0,278.0,334.1,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁工业大学,081100,控制科学与工程,006 电气工程学院,30,3,3,1.0,,,,,201英语一,,301数学一,,810自动控制理论,,323.0,269.0,300.7,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁工业大学,085406,控制工程,006 电气工程学院,50,31,31,1.0,423.0,271.0,323.4,61.2,204英语二,60.8,302数学二,84.7,810自动控制理论,116.6,423.0,271.0,323.4,,204英语二,,302数学二,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁工业大学,0811J1,人工智能,012 交叉科学学院,2,1,1,1.0,360.0,360.0,360.0,,201英语一或202俄语或203日语,,301数学一,,810自动控制理论,,360.0,360.0,360.0,,201英语一或202俄语或203日语,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁石油化工大学,081100,控制科学与工程,004 信息与控制工程学院,28,0,0,,,,,,201英语一,,301数学一,,841自动控制原理,,,,,,201英语一,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁石油化工大学,085406,控制工程,004 信息与控制工程学院,50,40,39,1.0,375.0,265.0,314.3,61.88,204英语二,61.95,302数学二,81.65,841自动控制原理,108.83,,,314.79,,204英语二,,302数学二,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,辽宁石油化工大学,0811Z1,机器人科学与工程,004 信息与控制工程学院,5,0,0,,,,,,201英语一,,301数学一,,841自动控制原理,,,,,,201英语一,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长春工业大学,081100,控制科学与工程,003 电气与电子工程学院,24,7,7,1.0,361.0,276.0,307.0,64.7,201英语一,51.3,301数学一,81.3,806自动控制原理,110.4,361.0,276.0,307.0,,201英语一,,301数学一,,806自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长春工业大学,085406,控制工程,003 电气与电子工程学院,47,45,45,1.0,380.0,273.0,314.5,64.8,204英语二,56.9,302数学二,85.2,806自动控制原理,107.7,380.0,273.0,314.5,,204英语二,,302数学二,,806自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳工业大学,081100,控制科学与工程,007 人工智能学院,29,15,13,1.15,326.0,264.0,298.4,,201英语一,,301数学一,,827自动控制原理,,326.0,264.0,297.9,,201英语一,,301数学一,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳工业大学,085406,控制工程,007 人工智能学院,62,78,65,1.2,414.0,302.0,335.4,,204英语二,,302数学二,,827自动控制原理,,414.0,304.0,339.5,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳工业大学,085406,控制工程,018 化工过程自动化学院,30,5,5,1.0,367.0,264.0,312.8,,204英语二,,302数学二,,827自动控制原理,,367.0,264.0,312.8,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳航空航天大学,081100,控制科学与工程,007 自动化学院,17,,10,,,,,,201英语一,,301数学一,,809自动控制原理,,335.0,266.0,302.3,,201英语一,,301数学一,,809自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳航空航天大学,085400,电子信息 (01) 控制工程,007 自动化学院,65,,70,,,,,,204英语二,,302数学二,,809自动控制原理,,402.0,289.0,344.1,,204英语二,,302数学二,,809自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳理工大学,081100,控制科学与工程,012 自动化与电气工程学院,46,2,2,1.0,315.0,277.0,296.0,62.5,201英语一或202俄语,63.0,301数学一,83.5,811自动控制原理,87.0,315.0,277.0,296.0,,201英语一或202俄语,,301数学一,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,沈阳理工大学,085406,控制工程,012 自动化与电气工程学院,96,135,110,1.23,384.0,265.0,307.6,62.6,204英语二或202俄语,62.4,302数学二,93.0,811自动控制原理,102.1,384.0,269.0,313.4,,204英语二或202俄语,,302数学二,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,内蒙古科技大学,081100,控制科学与工程,014 自动化与电气工程学院,25,2,2,1.0,,,,,201英语一,,301数学一,,809自动控制原理,,,,,,201英语一,,301数学一,,809自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,内蒙古科技大学,085406,控制工程,014 自动化与电气工程学院,39,26,25,1.04,344.0,257.0,301.2,59.7,204英语二,54.4,302数学二,86.6,809自动控制原理,100.9,344.0,257.0,302.9,,204英语二,,302数学二,,809自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖州师范学院,085406,控制工程,009 工学院,43,24,24,1.0,393.0,270.0,321.6,58.1,204英语二,58.3,302数学二,89.8,882自动控制理论,120.8,393.0,270.0,321.6,,204英语二,,302数学二,,882自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,四川轻化工大学,085406,控制工程,004 自动化与信息工程学院,42,36,35,1.03,406.0,275.0,339.8,55.9,204英语二,62.6,302数学二,90.9,809自动控制原理,130.3,406.0,275.0,340.9,,204英语二,,302数学二,,809自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,0837J1,航空器适航审定工程 03 机载系统与设备适航审定,001 安全科学与工程学院,9,5,5,1.0,,,,,201英语一,,301数学一,,801 自动控制原理,,,,,,201英语一,,301数学一,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,086104,航空交通运输 08 机载系统和设备适航技术,001 安全科学与工程学院,14,16,16,1.0,,,,,204英语二,,302数学二,,801 自动控制原理,,,,,,204英语二,,302数学二,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,082300,交通运输工程 06 智能网联交通控制工程,002 交通科学与工程学院,3,1,1,1.0,,,,,201英语一,,301数学一,,801 自动控制原理,,,,,,201英语一,,301数学一,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,086104,航空交通运输 04 通用航空运行管理与技术,002 交通科学与工程学院,19,7,7,1.0,,,,,204英语二,,302数学二,,801 自动控制原理,,,,,,204英语二,,302数学二,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,0823Z1,低空安全技术与工程,002 交通科学与工程学院,4,0,0,,,,,,201英语一,,301数学一,,801 自动控制原理,,,,,,201英语一,,301数学一,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,081100,"控制科学与工程
00 不区分研究方向",006 电子信息与自动化学院,47,10,9,1.11,,,,,201英语一,,301数学一,,801 自动控制原理,,,,,,201英语一,,301数学一,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国民航大学,085406,"控制工程
00 不区分研究方向",006 电子信息与自动化学院,70,63,48,1.31,,,,,204英语二,,302数学二,,801 自动控制原理,,,,,,204英语二,,302数学二,,801 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,渤海大学,081100,控制科学与工程,008控制科学与工程学院,40,1,1,1.0,,,,,201英语一,,301数学一,,832自动控制原理,,,,,,201英语一,,301数学一,,832自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
